0,-0.25834264001879015,-0.2617993877991494
1,-0.25712754680203115,-0.2605041603483103
2,-0.25591321756948227,-0.25926584120288926
3,-0.25469890750877316,-0.25800933458497083
4,-0.25347934689583496,-0.2567267392991623
5,-0.2522609505102363,-0.2554596917464121
6,-0.25104022466045295,-0.2541650466071414
7,-0.24981966133047856,-0.2528686403567375
8,-0.24859612131702316,-0.2515820058609196
9,-0.24737384038106008,-0.25030888844447774
10,-0.24615301067459577,-0.24901312279054397
11,-0.2449308550233906,-0.247713928665213
12,-0.243701531084683,-0.2464674967740743
13,-0.242469097493614,-0.24521688721868964
14,-0.24123919835372945,-0.24394243012420197
15,-0.2400085635147766,-0.24267881953721213
16,-0.23877753528061926,-0.24139403517861033
17,-0.2375422641618842,-0.2400643510299394
18,-0.23630977194581176,-0.23881699808241624
19,-0.23507925192221266,-0.23756157952918713
20,-0.23383948908995011,-0.23627461330992774
21,-0.23260256639584193,-0.23498111433180563
22,-0.23136145843140687,-0.2336857539801362
23,-0.23012048076216446,-0.2324312191501681
24,-0.22887579195972252,-0.23116975883808477
25,-0.227637083472274,-0.22984569008136005
26,-0.22639073846800378,-0.22852166958580275
27,-0.22514437194155587,-0.22723082659379842
28,-0.22389707182284468,-0.22592287228215727
29,-0.22265028751449478,-0.2246155048964903
30,-0.22140457605360347,-0.22331585789630262
31,-0.2201556497024576,-0.22201959832867904
32,-0.21890194519338224,-0.22071694546876675
33,-0.21765082992314302,-0.2193961941287646
34,-0.2163969894074458,-0.2180858264567069
35,-0.21514087284967268,-0.2167559050903228
36,-0.21388832257905815,-0.2154526789464463
37,-0.2126342931351811,-0.21414755667758437
38,-0.2113761924823642,-0.2128334154791154
39,-0.2101186429494559,-0.211530293489929
40,-0.20886048725345538,-0.21022058632151544
41,-0.20759923451978946,-0.2088793455502107
42,-0.20633814721068133,-0.20757156408379646
43,-0.20507425357844972,-0.20624308995024124
44,-0.20380952924672285,-0.2049039537104067
45,-0.20254469358728908,-0.2036244391633969
46,-0.2012812057885799,-0.20229927220113028
47,-0.20001687139446012,-0.20095754279423245
48,-0.19874996526444708,-0.19964209101031286
49,-0.19748301822897962,-0.19830444163264804
50,-0.19621315529943512,-0.19695765349328456
51,-0.19494168636395026,-0.19564574549139033
52,-0.19366830244080735,-0.19438078155560928
53,-0.19239506987122654,-0.19302846716969738
54,-0.19112301586190544,-0.1917133868953198
55,-0.1898531503220178,-0.19039998453692084
56,-0.18858105101688605,-0.18911663439850793
57,-0.1873091136637762,-0.18780738491363136
58,-0.18602871664593473,-0.18647783965400216
59,-0.1847521420335639,-0.1851302347957752
60,-0.18347491703106056,-0.18382967118874421
61,-0.18219790015105577,-0.18250957376588975
62,-0.18091710467671965,-0.18121974953898376
63,-0.179634286554892,-0.1799115878620341
64,-0.17835122087793598,-0.17858722540511623
65,-0.1770684882027922,-0.17721509465396446
66,-0.1757831972044187,-0.17587960903365638
67,-0.17450127260491527,-0.17455513146880736
68,-0.17321838816261434,-0.17320402995937081
69,-0.17193242097753111,-0.17186791263494108
70,-0.17064609553083188,-0.17052056566805038
71,-0.16936131428627849,-0.16922390340491641
72,-0.1680726600230723,-0.1679223538324747
73,-0.16678614430690136,-0.1665875179017642
74,-0.16549709200194848,-0.16525389084646175
75,-0.16420869350849412,-0.1639098406814095
76,-0.16291421736281472,-0.16257034031206913
77,-0.16162603028779754,-0.16125986231676934
78,-0.16033578072364713,-0.15990385786383163
79,-0.15904214974360045,-0.15855196527797424
80,-0.15774658920451823,-0.1572235243729624
81,-0.15645234421665416,-0.15586578423850314
82,-0.15515399219296136,-0.1545108925649821
83,-0.15385612921802544,-0.15315121234229379
84,-0.15255740237543136,-0.15180155513962382
85,-0.1512599692681036,-0.15046986279713226
86,-0.14996112165569703,-0.14910576969355968
87,-0.148663422314527,-0.14774078719765957
88,-0.14736364606758606,-0.14639145812551488
89,-0.14606228418154324,-0.1450827923894254
90,-0.14475865041197403,-0.14369359663491046
91,-0.14345782525504402,-0.1423191417065815
92,-0.1421521651520506,-0.1409190114034287
93,-0.14084954170625502,-0.13957877487084636
94,-0.1395432343442741,-0.13822684256110865
95,-0.13823748876518566,-0.13689183101712712
96,-0.13692903960528968,-0.13554080018556253
